showid,name,season,release_year,episode_count
81726679,Bebefinn Playtime,Season 1,2023,6
81726701,Vivant,Season 1,2023,10
81726765,Ron Kamonohashi's Forbidden Deductions,Season 1,2023,13
81739766,Rebooting,Season 1,2023,10
81622757,The Chosen,Season 1,2019,8
81746882,The Unwanted Undead Adventurer,Season 1,2024,4
80193178,Classroom of the Elite,Season 1,2017,12
81474718,TSUKIMICHI -Moonlit Fantasy-,Season 1,2021,12
81193152,Shaun the Sheep: Adventures from Mossy Bottom,Season 1,2020,10
70155567,Shaun the Sheep,Season 4,2014,15
70155567,Shaun the Sheep,Season 5,2016,10
80036165,Schitt's Creek,Season 1,2015,13
80036165,Schitt's Creek,Season 2,2016,13
80036165,Schitt's Creek,Season 3,2017,13
80036165,Schitt's Creek,Season 4,2018,13
80036165,Schitt's Creek,Season 5,2019,14
80036165,Schitt's Creek,Season 6,2020,14
80199128,Kim's Convenience,Season 1,2016,13
80199128,Kim's Convenience,Season 2,2017,13
80199128,Kim's Convenience,Season 3,2019,13
80199128,Kim's Convenience,Season 4,2020,13
80199128,Kim's Convenience,Season 5,2021,13
80057177,Inuyasha: The Final Act,Season 1,2009,26
70309056,Cardcaptor Sakura,Cardcaptor Sakura: Clow Card,1998,46
70309056,Cardcaptor Sakura,Cardcaptor Sakura: Sakura Card,1999,24
70205012,Naruto,Season 1,2002,26
70205012,Naruto,Season 2,2003,26
70205012,Naruto,Season 3,2003,28
70205012,Naruto,Season 4,2004,26
70205012,Naruto,Season 5,2004,29
70205012,Naruto,Season 6,2005,25
70205012,Naruto,Season 7,2005,26
70205012,Naruto,Season 8,2006,26
70205012,Naruto,Season 9,2006,8
81228573,Komi Can't Communicate,Season 1,2021,24
80109415,Gilmore Girls: A Year in the Life,Season 1,2016,4
80036416,Good Witch,Season 1,2015,10
80036416,Good Witch,Season 2,2016,12
80036416,Good Witch,Season 3,2016,12
80036416,Good Witch,Season 4,2018,12
80036416,Good Witch,Season 5,2019,12
70177020,Batman: The Animated Series,Season 1,1992,65
70177689,Iron Man: Armored Adventures,Season 1,2009,26
70177689,Iron Man: Armored Adventures,Season 2,2011,26
70155614,Beyblade,Season 1,2002,51
70155614,Beyblade,Season 2,2003,51
70155614,Beyblade,Season 3,2003,52
70234439,Transformers Prime,Season 1,2010,26
81145135,DC Super Hero Girls,Season 1,2019,49
81001036,Get Even,Season 1,2020,10
80175351,Kakegurui,Kakegurui,2017,12
80175351,Kakegurui,Kakegurui xx,2019,12
81410078,Death Note,Season 1,2015,11
80023687,Tokyo Ghoul,Season 1,2018,24
70155579,Johnny Test,Season 1,2005,13
70155579,Johnny Test,Season 2,2006,13
70252898,Total Drama,Total Drama Island,2007,27
70252898,Total Drama,Action,2009,27
80115328,Sacred Games,Season 1,2018,8
80115328,Sacred Games,Season 2,2019,8
80084447,Shadowhunters: The Mortal Instruments,Season 1,2016,13
80084447,Shadowhunters: The Mortal Instruments,Season 2,2017,20
80084447,Shadowhunters: The Mortal Instruments,Season 3,2018,10
80084447,Shadowhunters: The Mortal Instruments,Season 3B,2019,12
81005504,Meteor Garden,Season 1,2018,49
81033650,Inheritors,Season 1,2013,20
80029647,Coffee Prince,Season 1,2007,17
70215461,You are Beautiful,Season 1,2009,16
80188605,Cinderella and the Four Knights,Season 1,2016,16
81260283,The King: Eternal Monarch,Season 1,2020,16
81354739,A Love So Beautiful,Season 1,2020,24
80124041,GTO: Great Teacher Onizuka,Season 1,1999,43
70202899,Trigun,Season 1,1998,26
80049870,Dawn of the Croods,Season 1,2015,13
80049870,Dawn of the Croods,Season 2,2016,13
80049870,Dawn of the Croods,Season 3,2017,13
80049870,Dawn of the Croods,Season 4,2017,13
80103408,Teen Titans Go!,Season 2,2014,26
80103408,Teen Titans Go!,Season 3,2015,26
80103408,Teen Titans Go!,Season 4,2017,26
80103408,Teen Titans Go!,Season 5,2019,26
70281343,Mako Mermaids: An H2O Adventure,Season 1,2013,26
70281343,Mako Mermaids: An H2O Adventure,Season 2,2015,13
70281343,Mako Mermaids: An H2O Adventure,Season 3,2015,13
70281343,Mako Mermaids: An H2O Adventure,Season 4,2016,16
80025553,H2O: Mermaid Adventures,Season 1,2015,13
80025553,H2O: Mermaid Adventures,Season 2,2015,13
80029197,You are My Destiny,Season 1,2014,20
70245012,Full House,Season 1,2004,16
81004280,Memories of the Alhambra,Season 1,2018,16
80039906,The Master's Sun,Season 1,2013,17
80165918,Hotel Transylvania,Season 1,2017,26
80130696,Steven Universe,Season 1,2017,24
70251157,Dream High 2,Season 1,2012,16
80188348,Who Are You: School 2015,Season 1,2015,16
81093144,School 2017,Season 1,2017,16
80986918,The Producers,Season 1,2015,12
81397437,Rainbow High,Season 1,2020,2
81397437,Rainbow High,Season 2,2021,5
81397437,Rainbow High,Season 3,2022,5
81312532,Cooking With Paris,Season 1,2021,6
80175352,Troy: Fall of a City,Season 1,2018,8
80192734,Barbie Dreamhouse Adventures,Season 1,2018,8
80192734,Barbie Dreamhouse Adventures,Season 2,2018,9
80192734,Barbie Dreamhouse Adventures,Season 3,2018,9
80045948,Assassination Classroom,Season 1,2015,22
80045948,Assassination Classroom,Season 2,2016,25
81046193,Dr. Stone,Season 1,2019,24
81046193,Dr. Stone,Season 2,2021,11
81046193,Dr. Stone,Season 3,2022,23
80025266,My Love from the Star,Season 1,2013,21
81002438,Transformers: War for Cybertron: Siege,Season 1,2020,6
80109038,You're My Destiny,Season 1,2008,39
80166074,My Sunshine,Season 1,2015,32
81020577,The Perfect Match,Season 1,2017,22
80108846,The Prince Who Turns into a Frog,Season 1,2005,31
80108773,Office Girls,Season 1,2011,40
80158044,Miss in Kiss,Season 1,2016,39
81087124,I Hear You,Season 1,2019,24
70303291,Love Now,Season 1,2012,72
80158515,Marlon,Season 1,2017,10
80158515,Marlon,Season 2,2018,10
80082160,Ben & Holly's Little Kingdom,Season 1,2009,26
80227186,Simon,Season 1,2016,26
80097248,Masha's Spooky Stories,Season 1,2012,6
80093829,Masha's Tales,Season 1,2012,6
70301529,Horrid Henry,Series 4,2019,52
70301529,Horrid Henry,Series 5,2019,42
81272431,Numberblocks,Season 1,2017,20
81272431,Numberblocks,Season 2,2017,30
81272431,Numberblocks,Season 3,2019,30
81272431,Numberblocks,Season 4,2019,5
81272431,Numberblocks,Season 5,2019,5
81272431,Numberblocks,Season 6,2021,30
81099996,Molang,Season 2,2016,52
81099996,Molang,Season 3,2018,52
81099996,Molang,Season 4,2019,52
80035689,El Cartel 2,Season 1,2010,50
81121910,LEGO City,LEGO City 2017,2017,2
81121910,LEGO City,LEGO City 2018,2018,2
81121910,LEGO City,LEGO City Spaced Out,2019,1
81121910,LEGO City,Where Ravens Crow,2019,1
80059047,Robocar Poli,Season 1,2011,26
80059047,Robocar Poli,Season 2,2012,26
80059047,Robocar Poli,Season 3,2014,26
80059047,Robocar Poli,Season 4,2015,26
81154166,Grizzy and the Lemmings,Season 1,2017,78
81154166,Grizzy and the Lemmings,Season 2,2018,78
81154166,Grizzy and the Lemmings,Season 3,2021,78
80998959,Doctors,Season 1,2016,20
80039905,Nice Guy,Season 1,2012,20
80998966,Yong Pal,Season 1,2015,18
81098497,El Dragón: Return of a Warrior,Season 1,2019,38
81098497,El Dragón: Return of a Warrior,Season 2,2020,44
80987113,The Princess Weiyoung,Season 1,2016,54
81203251,Yanxi Palace: Princess Adventures,Season 1,2019,6
81019520,Eternal Love,Season 1,2017,58
81228097,Goodbye My Princess,Season 1,2019,52
81450719,Word of Honor,Season 1,2021,36
81108281,The Legend of White Snake,Season 1,2019,36
80996973,Handsome Siblings,Season 1,2020,44
81243994,Rugal,Season 1,2020,16
80188423,Healer,Season 1,2014,20
81617959,My Isekai Life: I Gained a Second Character Class and Became the Strongest Sage in the World,Season 1,2022,12
81736316,Level 1 Demon Lord and One Room Hero,Season 1,2023,12
81364944,The Daily Life of the Immortal King,Season 1,2020,15
80111881,Inborn Pair,Season 1,2011,84
81092192,Well-Intended Love,Season 1,2019,20
81092192,Well-Intended Love,Season 2,2020,16
80179798,Mob Psycho 100,Season 1,2016,12
80179798,Mob Psycho 100,Season 2,2019,13
80179798,Mob Psycho 100,Season 3,2022,12
80204451,BAKI,Season 1: Part 1,2018,13
80204451,BAKI,Season 1: Part 2,2018,13
80204451,BAKI,The Great Raitai Tournament Saga,2020,13
81026915,Better Than Us,Season 1,2019,16
81243992,It's Okay to Not Be Okay,Season 1,2020,16
80998940,Suspicious Partner,Season 1,2017,20
80176076,Power Rangers Ninja Steel,Season 1,2017,22
80176076,Power Rangers Ninja Steel,Season 2,2018,22
80245713,AHIRU NO SORA,Season 1,2019,50
81318842,Blue Period,Season 1,2021,12
80117781,The Disastrous Life of Saiki K.,Season 1,2016,24
80117781,The Disastrous Life of Saiki K.,Season 2,2018,24
80117781,The Disastrous Life of Saiki K.,Season 3,2018,2
80061943,Yowamushi Pedal,Yowamushi Pedal,2013,38
80061943,Yowamushi Pedal,Yowamushi Pedal Grande Road,2014,24
80061943,Yowamushi Pedal,Yowamushi Pedal: New Generation,2017,25
80061943,Yowamushi Pedal,Yowamushi Pedal: Glory Line,2018,25
80061943,Yowamushi Pedal,Season 5,2022,25
80178943,The Boss Baby: Back in Business,Season 1,2018,13
80178943,The Boss Baby: Back in Business,Season 2,2018,13
80178943,The Boss Baby: Back in Business,Season 3,2020,11
80178943,The Boss Baby: Back in Business,Season 4,2020,12
80022632,Between,Season 1,2015,6
80022632,Between,Season 2,2016,6
80195522,Wanted,Season 1,2016,6
80195522,Wanted,Season 2,2017,6
80195522,Wanted,Season 3,2018,6
80991826,Brave New World,Season 1,2020,9
80149395,The Alienist,The Alienist,2018,10
80149395,The Alienist,Angel of Darkness,2020,8
80010655,Bloodline,Season 1,2015,13
80010655,Bloodline,Season 2,2016,10
80010655,Bloodline,Season 3,2017,10
81446305,Fakes,Season 1,2022,10
81305432,Partners for Justice,Season 1,2019,16
81191500,The Lies Within,Season 1,2019,16
81093126,Fight for My Way,Season 1,2017,16
80188662,Weightlifting Fairy Kim Bok Joo,Season 1,2016,16
81029926,Welcome to Waikiki,Season 1,2018,20
81167119,Because This Is My First Life,Season 1,2017,16
80243876,Berserk,Season 1,1997,25
81002003,Pacific Rim: The Black,Season 1,2021,7
81002003,Pacific Rim: The Black,Season 2,2022,7
80177416,Unsolved,Season 1,2018,10
81022354,Where Stars Land,Season 1,2018,16
81042328,I'm not a robot,Season 1,2017,16
81264882,Mystic Pop-up Bar,Season 1,2020,12
80031790,The Moon Embracing the Sun,Season 1,2012,20
81267722,100 Days My Prince,Season 1,2018,16
81279108,The Tale of Nokdu,Season 1,2019,16
80196931,Hwarang,Season 1,2016,20
81116487,Rookie Historian Goo Hae-Ryung,Season 1,2019,20
80178564,My Only Love Song,Season 1,2017,20
81211303,Flower Crew: Joseon Marriage Agency,Season 1,2019,16
80214792,Creeped Out,Season 1,2018,13
80214792,Creeped Out,Season 2,2019,10
70177034,Yu-Gi-Oh!,Season 1,2001,51
80998965,The Girl Who Sees Scents,Season 1,2015,16
81093299,Good Manager,Season 1,2017,20
80998960,Don't Dare to Dream,Season 1,2016,24
81225127,Wok of Love,Season 1,2018,19
81225109,Still 17,Season 1,2018,16
80039909,I Hear Your Voice,Season 1,2013,18
81042230,W – Two Worlds Apart,Season 1,2016,16
81045349,Romance Is a Bonus Book,Season 1,2019,16
80986933,Uncontrollably Fond,Season 1,2016,20
81104482,Stolen Away,Season 1,2019,11
80227798,The Unknown Hitman: The Story of El Cholo Adrián,Season 1,2019,8
80238711,Yankee,Season 1,2019,25
81437219,The Slime Diaries: That time I got reincarnated as a Slime,Season 1,2021,12
80196595,In Another World With My Smartphone,Season 1,2017,12
80196595,In Another World With My Smartphone,Season 2,2023,12
81341928,By the Grace of the Gods,Season 1,2020,12
81341928,By the Grace of the Gods,Season 2,2023,12
81511191,The World’s Best Assassin: To Reincarnate in a Different World Aristocrat,Season 1,2021,12
80132110,Overlord,Season 1,2022,13
81642998,Reincarnated as a Sword,Season 1,2022,12
81072109,Designated Survivor: 60 Days,Season 1,2019,16
81343844,VIP,Season 1,2019,16
80226168,The Lady in Dignity,Season 1,2017,20
81393475,Use For My Talent,Season 1,2021,24
80168068,Love Alarm,Season 1,2019,8
80168068,Love Alarm,Season 2,2021,6
81093222,Queen for Seven Days,Season 1,2017,20
81277880,RuPaul's Secret Celebrity Drag Race,Season 1,2020,4
81040953,RuPaul’s Drag Race: Untucked!,Season 12,2020,12
81040953,RuPaul’s Drag Race: Untucked!,Season 13,2021,14
81196469,Tattoo Redo,Season 1,2021,6
81127121,Dance 100,Season 1,2023,6
81140803,A Queen Is Born,Season 1,2020,6
81620610,Supermodel Me: Revolution,Season 1,2022,10
81161575,Angry Birds: Summer Madness,Season 1,2022,16
81161575,Angry Birds: Summer Madness,Season 2,2022,16
81161575,Angry Birds: Summer Madness,Season 3,2022,4
70204957,Bleach,The Substitute,2004,20
70204957,Bleach,The Entry,2005,21
70204957,Bleach,The Rescue,2005,22
70204957,Bleach,The Bount,2006,28
70204957,Bleach,The Assault,2006,18
70204957,Bleach,Arrancar: The Appearance,2007,22
70204957,Bleach,Arrancar: The Hueco Mundo Sneak Entry,2007,20
70204957,Bleach,Arrancar: The Fierce Fight,2008,16
70204957,Bleach,The New Captain Shusuke Amagai,2008,22
70204957,Bleach,Arrancar vs Soul Reaper,2008,16
70204957,Bleach,Turn Back The Pendulum,2009,7
70204957,Bleach,Arrancar: Battle in Karakura,2009,17
70204957,Bleach,Zanpakutō: The Alternate Tale,2009,36
70204957,Bleach,Arrancar: Fall of the Espada,2010,51
70204957,Bleach,Gotei 13 Invading Army,2011,26
70204957,Bleach,The Lost Agent,2011,24
70204957,Bleach,Thousand-Year Blood War,2022,26
70266998,Fairy Tail,Season 1,2009,48
70266998,Fairy Tail,Season 2,2014,24
70266998,Fairy Tail,Season 3,2011,52
70266998,Fairy Tail,Season 4,2012,26
81093182,Black Knight: The Man Who Guards Me,Season 1,2018,20
81012573,Marriage Contract,Season 1,2016,16
81609102,Revolutionary Sisters,Season 1,2021,50
80209553,Busted!,Season 1,2018,10
80209553,Busted!,Season 2,2019,10
80209553,Busted!,Season 3,2021,8
80155793,The Sound of Your Heart,Season 1,2016,10
80242491,The Stranded,Season 1,2019,7
80241963,Sleepless Society: Insomnia,Season 1,2019,13
80220422,Bolívar,Season 1,2018,60
81055416,The Queen and the Conqueror,Season 1,2020,60
81006960,Peter Rabbit,Season 1,2012,53
81006960,Peter Rabbit,Season 2,2014,54
81036559,Life in Colour with David Attenborough,Season 1,2021,3
80182123,Violet Evergarden,Season 1,2018,13
81010662,Violet Evergarden: Special,Season 1,2018,1
80176866,Man to Man,Season 1,2017,16
81604827,Mermaze Mermaidz,Season 1,2023,5
81604836,LOL House of Surprises,Season 1,2021,6
81050118,LEGO Friends: Girls on a Mission,Season 1,2018,16
81050118,LEGO Friends: Girls on a Mission,Season 2,2019,26
81050118,LEGO Friends: Girls on a Mission,Season 3,2020,20
81050118,LEGO Friends: Girls on a Mission,Season 4,2021,8
81666490,Million Dollar Listing New York,Season 4,2015,12
81666490,Million Dollar Listing New York,Season 5,2016,12
80165295,Misaeng: Incomplete Life,Season 1,2014,20
81094069,One Spring Night,Season 1,2019,16
80990935,Something in the Rain,Season 1,2018,16
80987454,Win the Wilderness,Season 1,2020,6
80195173,Battlefish,Season 1,2018,8
81016914,Tiny House Nation,Volume 2,2019,7
81016914,Tiny House Nation,Volume 1,2019,7
81385072,The Law of the Jungle,Season 1,2023,8
80145361,Blood,Season 1,2015,20
81040639,Pup Academy,Season 1,2020,12
81040639,Pup Academy,Season 2,2020,7
81211180,Legal High,Season 1,2019,16
70215453,Pasta,Season 1,2010,20
81030044,The Third Charm,Season 1,2018,16
81276344,Do Do Sol Sol La La Sol,Season 1,2020,16
81093162,Are You Human,Season 1,2018,18
80230018,Switched,Season 1,2018,6
80233218,Kakegurui,Season 1,2018,10
80233218,Kakegurui,Season 2,2019,5
81135440,The Prince of Tennis ~ Match! Tennis Juniors ~,Season 1,2019,40
81502688,Youth of May,Season 1,2021,12
81520258,Melancholia,Season 1,2021,16
81362795,Pinkfong Dance Workout,Season 1,2016,3
81063145,Word Party Songs,Season 1,2020,8
81362753,Pinkfong Best Kids Songs,Season 1,2016,4
81643932,Meekah,Season 1,2022,28
81598010,The Greatest Demon Lord Is Reborn as a Typical Nobody,Season 1,2022,12
81686706,Dead Mount Death Play,Season 1,2023,12
81499847,Uncle from Another World,Season 1,2022,13
81350931,More than Friends,Season 1,2020,16
80001305,Cowboy Bebop,Season 1,1998,26
81033445,Neon Genesis Evangelion,Season 1,1995,26
80988066,Hellsing Ultimate,Season 1,2006,10
81410104,Overprotected Kahoko,Season 1,2017,10
81410153,Cursed in Love,Season 1,2020,8
81642980,I Will Be Your Bloom,Season 1,2022,10
81506844,Mr. Hiiragi’s Homeroom,Season 1,2019,10
81359645,Our Sister's Soulmate,Season 1,2020,9
81440819,Asuka High School March!,Season 1,2011,9
81511667,My Love Mix-Up!,Season 1,2021,10
81423571,MIU404,Season 1,2020,11
81359711,School Police,Season 1,2020,10
81341216,Paava Kadhaigal,Season 1,2020,4
80993625,Oh My Ghost,Season 1,2018,16
81152641,The Charming Stepmom,Season 1,2019,26
81152642,Miss Culinary,Season 1,2019,13
81721434,I Cannot Reach You,Season 1,2023,8
81702476,Sasaki and Miyano,Season 1,2022,13
81721422,Fermat’s Cuisine,Season 1,2023,10
80036407,When Calls the Heart,Season 5,2017,12
80036407,When Calls the Heart,Season 6,2018,11
80062985,Odd Squad,Season 1,2014,23
81642940,Quartet,Season 1,2017,10
81709819,Turn to me Mukai-kun,Season 1,2023,10
81649807,Story of My Family!!!,Season 1,2021,10
81410129,Born to be a Flower,Season 1,2018,10
81571114,Rokuhoudou Colorful Days,Season 1,2022,10
81389585,The Ingenuity of the Househusband,Season 1,2021,10
80243706,Dare Me,Season 1,2019,10
81130576,Working: What We Do All Day,Season 1,2023,4
80146601,Somebody Feed Phil,Season 6,2022,6
80146601,Somebody Feed Phil,Season 5,2022,5
80146601,Somebody Feed Phil,Season 4,2020,5
80146601,Somebody Feed Phil,Season 3,2020,5
80146601,Somebody Feed Phil,Season 2,2018,6
80146601,Somebody Feed Phil,Season 1,2018,6
80007945,Chef's Table,Volume 6,2019,4
80007945,Chef's Table,Volume 5,2018,4
80007945,Chef's Table,Volume 4: Pastry,2018,4
80007945,Chef's Table,Volume 3,2017,6
80007945,Chef's Table,Volume 2,2016,6
80007945,Chef's Table,Volume 1,2015,6
70234677,Made in Chelsea,Season 19,2022,6
70234677,Made in Chelsea,Season 20,2022,12
81498937,Falling in Love Like a Romantic Drama,Season 1,2018,10
81498937,Falling in Love Like a Romantic Drama,Season 2,2018,12
81498937,Falling in Love Like a Romantic Drama,Season 3,2018,12
80067942,Terrace House: Boys & Girls in the City,Part 1,2015,18
80067942,Terrace House: Boys & Girls in the City,Part 2,2016,28
80236781,Beecham House,Season 1,2019,6
80092878,Good Morning Call,Season 1,2016,17
80092878,Good Morning Call,Season 2,2017,10
80241234,The Ghost Bride,Season 1,2020,6
81477555,Titoudao: Inspired by the True Story of a Wayang Star,Season 1,2020,13
80173711,Erased,Season 1,2017,12
81714000,ISHIKO and HANEO: You're Suing Me?,Season 1,2022,10
